col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
770,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,33600,1,1,12,1,770
771,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,33600,1,1,12,1,771
772,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,33600,1,1,12,1,772
773,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,3360,1,1,13,1,773
774,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,3360,1,1,13,1,774
775,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,3360,1,1,13,1,775
776,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,6720,1,1,13,1,776
777,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,6720,1,1,13,1,777
778,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,6720,1,1,13,1,778
779,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,10080,1,1,13,1,779
780,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,10080,1,1,13,1,780
781,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,10080,1,1,13,1,781
782,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,13440,1,1,13,1,782
783,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,13440,1,1,13,1,783
784,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,13440,1,1,13,1,784
785,中国磁悬浮实验型国庆涂装客运型*32,中国磁悬浮实验型国庆涂装客运型*32,16800,1,1,13,1,785
786,中国磁悬浮实验型国庆涂装货运型*32,中国磁悬浮实验型国庆涂装货运型*32,16800,1,1,13,1,786
787,中国磁悬浮实验型国庆涂装客货型*32,中国磁悬浮实验型国庆涂装客货型*32,16800,1,1,13,1,787
788,九州七星号客运型*32,九州七星号客运型*32,24000,1,1,12,1,788
789,九州七星号货运型*32,九州七星号货运型*32,24000,1,1,12,1,789
790,九州七星号客货型*32,九州七星号客货型*32,24000,1,1,12,1,790
791,九州七星号客运型*32,九州七星号客运型*32,2400,1,1,13,1,791
792,九州七星号货运型*32,九州七星号货运型*32,2400,1,1,13,1,792
793,九州七星号客货型*32,九州七星号客货型*32,2400,1,1,13,1,793
794,九州七星号客运型*32,九州七星号客运型*32,4800,1,1,13,1,794
795,九州七星号货运型*32,九州七星号货运型*32,4800,1,1,13,1,795
796,九州七星号客货型*32,九州七星号客货型*32,4800,1,1,13,1,796
797,九州七星号客运型*32,九州七星号客运型*32,7200,1,1,13,1,797
798,九州七星号货运型*32,九州七星号货运型*32,7200,1,1,13,1,798
799,九州七星号客货型*32,九州七星号客货型*32,7200,1,1,13,1,799
800,九州七星号客运型*32,九州七星号客运型*32,9600,1,1,13,1,800
801,九州七星号货运型*32,九州七星号货运型*32,9600,1,1,13,1,801
802,九州七星号客货型*32,九州七星号客货型*32,9600,1,1,13,1,802
803,九州七星号客运型*32,九州七星号客运型*32,12000,1,1,13,1,803
804,九州七星号货运型*32,九州七星号货运型*32,12000,1,1,13,1,804
805,九州七星号客货型*32,九州七星号客货型*32,12000,1,1,13,1,805
806,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,24000,1,1,12,1,806
807,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,2400,1,1,13,1,807
808,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,4800,1,1,13,1,808
809,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,7200,1,1,13,1,809
810,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,9600,1,1,13,1,810
811,五菱宏光MINIEV客货型*32,五菱宏光MINIEV客货型*32,12000,1,1,13,1,811
812,洲际高速列车客运型,洲际高速列车客运型,500,1,64,1,1,812
813,洲际高速列车货运型,洲际高速列车货运型,500,1,64,1,1,813
814,洲际高速列车客货型,洲际高速列车客货型,500,1,64,1,1,814
815,中国磁悬浮实验型客运型,中国磁悬浮实验型客运型,700,1,64,1,1,815
816,中国磁悬浮实验型货运型,中国磁悬浮实验型货运型,700,1,64,1,1,816
817,中国磁悬浮实验型客货型,中国磁悬浮实验型客货型,700,1,64,1,1,817
818,跨国互联互通高速列车客运型,跨国互联互通高速列车客运型,500,1,64,1,1,818
819,跨国互联互通高速列车货运型,跨国互联互通高速列车货运型,500,1,64,1,1,819
820,跨国互联互通高速列车客货型,跨国互联互通高速列车客货型,500,1,64,1,1,820
821,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,33600,1,1,12,1,821
822,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,3360,1,1,13,1,822
823,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,6720,1,1,13,1,823
824,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,10080,1,1,13,1,824
825,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,13440,1,1,13,1,825
826,中国磁悬浮实验型客运型*32,中国磁悬浮实验型客运型*32,16800,1,1,13,1,826
827,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,33600,1,1,12,1,827
828,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,3360,1,1,13,1,828
829,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,6720,1,1,13,1,829
830,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,10080,1,1,13,1,830
831,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,13440,1,1,13,1,831
832,中国磁悬浮实验型货运型*32,中国磁悬浮实验型货运型*32,16800,1,1,13,1,832
833,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,33600,1,1,12,1,833
834,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,3360,1,1,13,1,834
835,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,6720,1,1,13,1,835
836,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,10080,1,1,13,1,836
837,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,13440,1,1,13,1,837
838,中国磁悬浮实验型客货型*32,中国磁悬浮实验型客货型*32,16800,1,1,13,1,838
839,跨国互联互通客运型*32,跨国互联互通客运型*32,24000,1,1,12,1,839
840,跨国互联互通客运型*32,跨国互联互通客运型*32,2400,1,1,13,1,840
841,跨国互联互通客运型*32,跨国互联互通客运型*32,4800,1,1,13,1,841
842,跨国互联互通客运型*32,跨国互联互通客运型*32,7200,1,1,13,1,842
843,跨国互联互通客运型*32,跨国互联互通客运型*32,9600,1,1,13,1,843
844,跨国互联互通客运型*32,跨国互联互通客运型*32,12000,1,1,13,1,844
845,跨国互联互通货运型*32,跨国互联互通货运型*32,24000,1,1,12,1,845
846,跨国互联互通货运型*32,跨国互联互通货运型*32,2400,1,1,13,1,846
847,跨国互联互通货运型*32,跨国互联互通货运型*32,4800,1,1,13,1,847
848,跨国互联互通货运型*32,跨国互联互通货运型*32,7200,1,1,13,1,848
849,跨国互联互通货运型*32,跨国互联互通货运型*32,9600,1,1,13,1,849
850,跨国互联互通货运型*32,跨国互联互通货运型*32,12000,1,1,13,1,850
851,跨国互联互通客货型*32,跨国互联互通客货型*32,24000,1,1,12,1,851
852,跨国互联互通客货型*32,跨国互联互通客货型*32,2400,1,1,13,1,852
853,跨国互联互通客货型*32,跨国互联互通客货型*32,4800,1,1,13,1,853
854,跨国互联互通客货型*32,跨国互联互通客货型*32,7200,1,1,13,1,854
855,跨国互联互通客货型*32,跨国互联互通客货型*32,9600,1,1,13,1,855
856,跨国互联互通客货型*32,跨国互联互通客货型*32,12000,1,1,13,1,856
857,红巨人号客运型*32,红巨人号客运型*32,33600,1,1,12,1,857
858,红巨人号客运型*32,红巨人号客运型*32,3360,1,1,13,1,858
859,红巨人号客运型*32,红巨人号客运型*32,6720,1,1,13,1,859
860,红巨人号客运型*32,红巨人号客运型*32,10080,1,1,13,1,860
861,红巨人号客运型*32,红巨人号客运型*32,13440,1,1,13,1,861
862,红巨人号客运型*32,红巨人号客运型*32,16800,1,1,13,1,862
863,红巨人号货运型*32,红巨人号货运型*32,33600,1,1,12,1,863
864,红巨人号货运型*32,红巨人号货运型*32,3360,1,1,13,1,864
865,红巨人号货运型*32,红巨人号货运型*32,6720,1,1,13,1,865
866,红巨人号货运型*32,红巨人号货运型*32,10080,1,1,13,1,866
867,红巨人号货运型*32,红巨人号货运型*32,13440,1,1,13,1,867
868,红巨人号货运型*32,红巨人号货运型*32,16800,1,1,13,1,868
869,红巨人号客货型*32,红巨人号客货型*32,33600,1,1,12,1,869
870,红巨人号客货型*32,红巨人号客货型*32,3360,1,1,13,1,870
871,红巨人号客货型*32,红巨人号客货型*32,6720,1,1,13,1,871
872,红巨人号客货型*32,红巨人号客货型*32,10080,1,1,13,1,872
873,红巨人号客货型*32,红巨人号客货型*32,13440,1,1,13,1,873
874,红巨人号客货型*32,红巨人号客货型*32,16800,1,1,13,1,874
875,HXN5320内燃机车客运型,HXN5320内燃机车客运型,450,1,64,1,1,875
876,HXN5320内燃机车货运型,HXN5320内燃机车货运型,450,1,64,1,1,876
877,HXN5320内燃机车客货型,HXN5320内燃机车客货型,450,1,64,1,1,877
878,特急Revaty500客运型,特急Revaty500客运型,450,1,64,1,1,878
879,特急Revaty500货运型,特急Revaty500货运型,450,1,64,1,1,879
880,特急Revaty500客货型,特急Revaty500客货型,450,1,64,1,1,880
881,仙后座高速列车客运型,仙后座高速列车客运型,450,1,64,1,1,881
882,仙后座高速列车货运型,仙后座高速列车货运型,450,1,64,1,1,882
883,仙后座高速列车客货型,仙后座高速列车客货型,450,1,64,1,1,883
884,2021儿童节号客运型*32,2021儿童节号客运型*32,24000,1,1,12,1,884
885,2021儿童节号客运型*32,2021儿童节号客运型*32,2400,1,1,13,1,885
886,2021儿童节号客运型*32,2021儿童节号客运型*32,4800,1,1,13,1,886
887,2021儿童节号客运型*32,2021儿童节号客运型*32,7200,1,1,13,1,887
888,2021儿童节号客运型*32,2021儿童节号客运型*32,9600,1,1,13,1,888
889,2021儿童节号客运型*32,2021儿童节号客运型*32,12000,1,1,13,1,889
890,2021儿童节号货运型*32,2021儿童节号货运型*32,24000,1,1,12,1,890
891,2021儿童节号货运型*32,2021儿童节号货运型*32,2400,1,1,13,1,891
892,2021儿童节号货运型*32,2021儿童节号货运型*32,4800,1,1,13,1,892
893,2021儿童节号货运型*32,2021儿童节号货运型*32,7200,1,1,13,1,893
894,2021儿童节号货运型*32,2021儿童节号货运型*32,9600,1,1,13,1,894
895,2021儿童节号货运型*32,2021儿童节号货运型*32,12000,1,1,13,1,895
896,2021儿童节号客货型*32,2021儿童节号客货型*32,24000,1,1,12,1,896
897,2021儿童节号客货型*32,2021儿童节号客货型*32,2400,1,1,13,1,897
898,2021儿童节号客货型*32,2021儿童节号客货型*32,4800,1,1,13,1,898
899,2021儿童节号客货型*32,2021儿童节号客货型*32,7200,1,1,13,1,899
900,2021儿童节号客货型*32,2021儿童节号客货型*32,9600,1,1,13,1,900
901,2021儿童节号客货型*32,2021儿童节号客货型*32,12000,1,1,13,1,901
902,特急Revaty500客运型*32,特急Revaty500客运型*32,24000,1,1,12,1,902
903,特急Revaty500客运型*32,特急Revaty500客运型*32,2400,1,1,13,1,903
904,特急Revaty500客运型*32,特急Revaty500客运型*32,4800,1,1,13,1,904
905,特急Revaty500客运型*32,特急Revaty500客运型*32,7200,1,1,13,1,905
906,特急Revaty500客运型*32,特急Revaty500客运型*32,9600,1,1,13,1,906
907,特急Revaty500客运型*32,特急Revaty500客运型*32,12000,1,1,13,1,907
908,特急Revaty500货运型*32,特急Revaty500货运型*32,24000,1,1,12,1,908
909,特急Revaty500货运型*32,特急Revaty500货运型*32,2400,1,1,13,1,909
910,特急Revaty500货运型*32,特急Revaty500货运型*32,4800,1,1,13,1,910
911,特急Revaty500货运型*32,特急Revaty500货运型*32,7200,1,1,13,1,911
912,特急Revaty500货运型*32,特急Revaty500货运型*32,9600,1,1,13,1,912
913,特急Revaty500货运型*32,特急Revaty500货运型*32,12000,1,1,13,1,913
914,特急Revaty500客货型*32,特急Revaty500客货型*32,24000,1,1,12,1,914
915,特急Revaty500客货型*32,特急Revaty500客货型*32,2400,1,1,13,1,915
916,特急Revaty500客货型*32,特急Revaty500客货型*32,4800,1,1,13,1,916
917,特急Revaty500客货型*32,特急Revaty500客货型*32,7200,1,1,13,1,917
918,特急Revaty500客货型*32,特急Revaty500客货型*32,9600,1,1,13,1,918
919,特急Revaty500客货型*32,特急Revaty500客货型*32,12000,1,1,13,1,919
920,仙后座号客运型*32,仙后座号客运型*32,24000,1,1,12,1,920
921,仙后座号客运型*32,仙后座号客运型*32,2400,1,1,13,1,921
922,仙后座号客运型*32,仙后座号客运型*32,4800,1,1,13,1,922
923,仙后座号客运型*32,仙后座号客运型*32,7200,1,1,13,1,923
924,仙后座号客运型*32,仙后座号客运型*32,9600,1,1,13,1,924
925,仙后座号客运型*32,仙后座号客运型*32,12000,1,1,13,1,925
926,仙后座号货运型*32,仙后座号货运型*32,24000,1,1,12,1,926
927,仙后座号货运型*32,仙后座号货运型*32,2400,1,1,13,1,927
928,仙后座号货运型*32,仙后座号货运型*32,4800,1,1,13,1,928
929,仙后座号货运型*32,仙后座号货运型*32,7200,1,1,13,1,929
930,仙后座号货运型*32,仙后座号货运型*32,9600,1,1,13,1,930
931,仙后座号货运型*32,仙后座号货运型*32,12000,1,1,13,1,931
932,仙后座号客货型*32,仙后座号客货型*32,24000,1,1,12,1,932
933,仙后座号客货型*32,仙后座号客货型*32,2400,1,1,13,1,933
934,仙后座号客货型*32,仙后座号客货型*32,4800,1,1,13,1,934
935,仙后座号客货型*32,仙后座号客货型*32,7200,1,1,13,1,935
936,仙后座号客货型*32,仙后座号客货型*32,9600,1,1,13,1,936
937,仙后座号客货型*32,仙后座号客货型*32,12000,1,1,13,1,937
938,2021中秋涂装客运型*32,2021中秋涂装客运型*32,33600,1,1,12,1,938
939,2021中秋涂装客运型*32,2021中秋涂装客运型*32,3360,1,1,13,1,939
940,2021中秋涂装客运型*32,2021中秋涂装客运型*32,6720,1,1,13,1,940
941,2021中秋涂装客运型*32,2021中秋涂装客运型*32,10080,1,1,13,1,941
942,2021中秋涂装客运型*32,2021中秋涂装客运型*32,13440,1,1,13,1,942
943,2021中秋涂装客运型*32,2021中秋涂装客运型*32,16800,1,1,13,1,943
944,2021中秋涂装货运型*32,2021中秋涂装货运型*32,33600,1,1,12,1,944
945,2021中秋涂装货运型*32,2021中秋涂装货运型*32,3360,1,1,13,1,945
946,2021中秋涂装货运型*32,2021中秋涂装货运型*32,6720,1,1,13,1,946
947,2021中秋涂装货运型*32,2021中秋涂装货运型*32,10080,1,1,13,1,947
948,2021中秋涂装货运型*32,2021中秋涂装货运型*32,13440,1,1,13,1,948
949,2021中秋涂装货运型*32,2021中秋涂装货运型*32,16800,1,1,13,1,949
950,2021中秋涂装客货型*32,2021中秋涂装客货型*32,33600,1,1,12,1,950
951,2021中秋涂装客货型*32,2021中秋涂装客货型*32,3360,1,1,13,1,951
952,2021中秋涂装客货型*32,2021中秋涂装客货型*32,6720,1,1,13,1,952
953,2021中秋涂装客货型*32,2021中秋涂装客货型*32,10080,1,1,13,1,953
954,2021中秋涂装客货型*32,2021中秋涂装客货型*32,13440,1,1,13,1,954
955,2021中秋涂装客货型*32,2021中秋涂装客货型*32,16800,1,1,13,1,955
956,2021国庆涂装客运型*32,2021国庆涂装客运型*32,33600,1,1,12,1,956
957,2021国庆涂装客运型*32,2021国庆涂装客运型*32,3360,1,1,13,1,957
958,2021国庆涂装客运型*32,2021国庆涂装客运型*32,6720,1,1,13,1,958
959,2021国庆涂装客运型*32,2021国庆涂装客运型*32,10080,1,1,13,1,959
960,2021国庆涂装客运型*32,2021国庆涂装客运型*32,13440,1,1,13,1,960
961,2021国庆涂装客运型*32,2021国庆涂装客运型*32,16800,1,1,13,1,961
962,2021国庆涂装货运型*32,2021国庆涂装货运型*32,33600,1,1,12,1,962
963,2021国庆涂装货运型*32,2021国庆涂装货运型*32,3360,1,1,13,1,963
964,2021国庆涂装货运型*32,2021国庆涂装货运型*32,6720,1,1,13,1,964
965,2021国庆涂装货运型*32,2021国庆涂装货运型*32,10080,1,1,13,1,965
966,2021国庆涂装货运型*32,2021国庆涂装货运型*32,13440,1,1,13,1,966
967,2021国庆涂装货运型*32,2021国庆涂装货运型*32,16800,1,1,13,1,967
968,2021国庆涂装客货型*32,2021国庆涂装客货型*32,33600,1,1,12,1,968
969,2021国庆涂装客货型*32,2021国庆涂装客货型*32,3360,1,1,13,1,969
970,2021国庆涂装客货型*32,2021国庆涂装客货型*32,6720,1,1,13,1,970
971,2021国庆涂装客货型*32,2021国庆涂装客货型*32,10080,1,1,13,1,971
972,2021国庆涂装客货型*32,2021国庆涂装客货型*32,13440,1,1,13,1,972
973,2021国庆涂装客货型*32,2021国庆涂装客货型*32,16800,1,1,13,1,973
974,2021中秋涂装客运型,2021中秋涂装客运型,450,1,64,1,1,974
975,2021中秋涂装货运型,2021中秋涂装货运型,450,1,64,1,1,975
976,2021中秋涂装客货型,2021中秋涂装客货型,450,1,64,1,1,976
977,2021国庆涂装客运型,2021国庆涂装客运型,650,1,64,1,1,977
978,2021国庆涂装货运型,2021国庆涂装货运型,650,1,64,1,1,978
979,2021国庆涂装客货型,2021国庆涂装客货型,650,1,64,1,1,979
980,HXN5C内燃机车客运型,HXN5C内燃机车客运型,450,1,64,1,1,980
981,HXN5C内燃机车货运型,HXN5C内燃机车货运型,450,1,64,1,1,981
982,HXN5C内燃机车客货型,HXN5C内燃机车客货型,450,1,64,1,1,982
983,陕煤号客运型*32,陕煤号客运型*32,33600,1,1,12,1,983
984,陕煤号客运型*32,陕煤号客运型*32,3360,1,1,13,1,984
985,陕煤号客运型*32,陕煤号客运型*32,6720,1,1,13,1,985
986,陕煤号客运型*32,陕煤号客运型*32,10080,1,1,13,1,986
987,陕煤号客运型*32,陕煤号客运型*32,13440,1,1,13,1,987
988,陕煤号客运型*32,陕煤号客运型*32,16800,1,1,13,1,988
989,陕煤号货运型*32,陕煤号货运型*32,33600,1,1,12,1,989
990,陕煤号货运型*32,陕煤号货运型*32,3360,1,1,13,1,990
991,陕煤号货运型*32,陕煤号货运型*32,6720,1,1,13,1,991
992,陕煤号货运型*32,陕煤号货运型*32,10080,1,1,13,1,992
993,陕煤号货运型*32,陕煤号货运型*32,13440,1,1,13,1,993
994,陕煤号货运型*32,陕煤号货运型*32,16800,1,1,13,1,994
995,陕煤号客货型*32,陕煤号客货型*32,33600,1,1,12,1,995
996,陕煤号客货型*32,陕煤号客货型*32,3360,1,1,13,1,996
997,陕煤号客货型*32,陕煤号客货型*32,6720,1,1,13,1,997
998,陕煤号客货型*32,陕煤号客货型*32,10080,1,1,13,1,998
999,陕煤号客货型*32,陕煤号客货型*32,13440,1,1,13,1,999
1000,陕煤号客货型*32,陕煤号客货型*32,16800,1,1,13,1,1000
1001,2021牛年生肖客运型*32,2021牛年生肖客运型*32,33600,1,1,12,1,1001
1002,2021牛年生肖客运型*32,2021牛年生肖客运型*32,3360,1,1,13,1,1002
1003,2021牛年生肖客运型*32,2021牛年生肖客运型*32,6720,1,1,13,1,1003
1004,2021牛年生肖客运型*32,2021牛年生肖客运型*32,10080,1,1,13,1,1004
1005,2021牛年生肖客运型*32,2021牛年生肖客运型*32,13440,1,1,13,1,1005
1006,2021牛年生肖客运型*32,2021牛年生肖客运型*32,16800,1,1,13,1,1006
1007,2021牛年生肖货运型*32,2021牛年生肖货运型*32,33600,1,1,12,1,1007
1008,2021牛年生肖货运型*32,2021牛年生肖货运型*32,3360,1,1,13,1,1008
1009,2021牛年生肖货运型*32,2021牛年生肖货运型*32,6720,1,1,13,1,1009
1010,2021牛年生肖货运型*32,2021牛年生肖货运型*32,10080,1,1,13,1,1010
1011,2021牛年生肖货运型*32,2021牛年生肖货运型*32,13440,1,1,13,1,1011
1012,2021牛年生肖货运型*32,2021牛年生肖货运型*32,16800,1,1,13,1,1012
1013,2021牛年生肖客货型*32,2021牛年生肖客货型*32,33600,1,1,12,1,1013
1014,2021牛年生肖客货型*32,2021牛年生肖客货型*32,3360,1,1,13,1,1014
1015,2021牛年生肖客货型*32,2021牛年生肖客货型*32,6720,1,1,13,1,1015
1016,2021牛年生肖客货型*32,2021牛年生肖客货型*32,10080,1,1,13,1,1016
1017,2021牛年生肖客货型*32,2021牛年生肖客货型*32,13440,1,1,13,1,1017
1018,2021牛年生肖客货型*32,2021牛年生肖客货型*32,16800,1,1,13,1,1018
1019,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,33600,1,1,12,1,1019
1020,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,3360,1,1,13,1,1020
1021,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,6720,1,1,13,1,1021
1022,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,10080,1,1,13,1,1022
1023,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,13440,1,1,13,1,1023
1024,HXN5C内燃机车客运型*32,HXN5C内燃机车客运型*32,16800,1,1,13,1,1024
1025,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,33600,1,1,12,1,1025
1026,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,3360,1,1,13,1,1026
1027,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,6720,1,1,13,1,1027
1028,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,10080,1,1,13,1,1028
1029,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,13440,1,1,13,1,1029
1030,HXN5C内燃机车货运型*32,HXN5C内燃机车货运型*32,16800,1,1,13,1,1030
1031,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,33600,1,1,12,1,1031
1032,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,3360,1,1,13,1,1032
1033,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,6720,1,1,13,1,1033
1034,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,10080,1,1,13,1,1034
1035,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,13440,1,1,13,1,1035
1036,HXN5C内燃机车客货型*32,HXN5C内燃机车客货型*32,16800,1,1,13,1,1036
1037,天狼星号客运型,天狼星号客运型,425,1,64,1,1,1037
1038,天狼星号货运型,天狼星号货运型,425,1,64,1,1,1038
1039,天狼星号客货型,天狼星号客货型,425,1,64,1,1,1039
1040,2021圣诞节涂装客运型,2021圣诞节涂装客运型,450,1,64,1,1,1040
1041,2021圣诞节涂装货运型,2021圣诞节涂装货运型,450,1,64,1,1,1041
1042,2021圣诞节涂装客货型,2021圣诞节涂装客货型,450,1,64,1,1,1042
1043,神崋号客运型,神崋号客运型,450,1,64,1,1,1043
1044,神崋号货运型,神崋号货运型,450,1,64,1,1,1044
1045,神崋号客货型,神崋号客货型,450,1,64,1,1,1045
1046,2022虎年涂装号客运型,2022虎年涂装号客运型,650,1,64,1,1,1046
1047,2022虎年涂装号货运型,2022虎年涂装号货运型,650,1,64,1,1,1047
1048,2022虎年涂装号客货型,2022虎年涂装号客货型,650,1,64,1,1,1048
1049,天狼星号客运型*32,天狼星号客运型*32,33600,1,1,12,1,1049
1050,天狼星号客运型*32,天狼星号客运型*32,3360,1,1,13,1,1050
1051,天狼星号客运型*32,天狼星号客运型*32,6720,1,1,13,1,1051
1052,天狼星号客运型*32,天狼星号客运型*32,10080,1,1,13,1,1052
1053,天狼星号客运型*32,天狼星号客运型*32,13440,1,1,13,1,1053
1054,天狼星号客运型*32,天狼星号客运型*32,16800,1,1,13,1,1054
1055,天狼星号货运型*32,天狼星号货运型*32,33600,1,1,12,1,1055
1056,天狼星号货运型*32,天狼星号货运型*32,3360,1,1,13,1,1056
1057,天狼星号货运型*32,天狼星号货运型*32,6720,1,1,13,1,1057
1058,天狼星号货运型*32,天狼星号货运型*32,10080,1,1,13,1,1058
1059,天狼星号货运型*32,天狼星号货运型*32,13440,1,1,13,1,1059
1060,天狼星号货运型*32,天狼星号货运型*32,16800,1,1,13,1,1060
1061,天狼星号客货型*32,天狼星号客货型*32,33600,1,1,12,1,1061
1062,天狼星号客货型*32,天狼星号客货型*32,3360,1,1,13,1,1062
1063,天狼星号客货型*32,天狼星号客货型*32,6720,1,1,13,1,1063
1064,天狼星号客货型*32,天狼星号客货型*32,10080,1,1,13,1,1064
1065,天狼星号客货型*32,天狼星号客货型*32,13440,1,1,13,1,1065
1066,天狼星号客货型*32,天狼星号客货型*32,16800,1,1,13,1,1066
1067,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,33600,1,1,12,1,1067
1068,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,3360,1,1,13,1,1068
1069,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,6720,1,1,13,1,1069
1070,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,10080,1,1,13,1,1070
1071,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,13440,1,1,13,1,1071
1072,2021圣诞节涂装客运型*32,2021圣诞节涂装客运型*32,16800,1,1,13,1,1072
1073,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,33600,1,1,12,1,1073
1074,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,3360,1,1,13,1,1074
1075,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,6720,1,1,13,1,1075
1076,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,10080,1,1,13,1,1076
1077,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,13440,1,1,13,1,1077
1078,2021圣诞节涂装货运型*32,2021圣诞节涂装货运型*32,16800,1,1,13,1,1078
1079,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,33600,1,1,12,1,1079
1080,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,3360,1,1,13,1,1080
1081,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,6720,1,1,13,1,1081
1082,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,10080,1,1,13,1,1082
1083,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,13440,1,1,13,1,1083
1084,2021圣诞节涂装客货型*32,2021圣诞节涂装客货型*32,16800,1,1,13,1,1084
1085,小玉号客运型,小玉号客运型,425,1,64,1,1,1085
1086,小玉号货运型,小玉号货运型,425,1,64,1,1,1086
1087,小玉号客货型,小玉号客货型,425,1,64,1,1,1087
1088,TGV PSE客运型,TGV PSE客运型,650,1,64,1,1,1088
1089,TGV PSE货运型,TGV PSE货运型,650,1,64,1,1,1089
1090,TGV PSE客货型,TGV PSE客货型,650,1,64,1,1,1090
1091,费城双层不锈钢客运型,费城双层不锈钢客运型,425,1,64,1,1,1091
1092,费城双层不锈钢货运型,费城双层不锈钢货运型,425,1,64,1,1,1092
1093,费城双层不锈钢客货型,费城双层不锈钢客货型,425,1,64,1,1,1093
1094,神崋号客运型*32,神崋号客运型*32,33600,1,1,12,1,1094
1095,神崋号客运型*32,神崋号客运型*32,3360,1,1,13,1,1095
1096,神崋号客运型*32,神崋号客运型*32,6720,1,1,13,1,1096
